,pub_time
191935,2020-10-13 16:50:00
190959,2020-10-13 16:50:00
185557,2020-10-13 16:50:00
197753,2020-10-13 16:50:00
197250,2020-10-13 16:50:00
181200,2020-10-13 16:50:00
186501,2020-10-13 16:50:00
182752,2020-10-13 16:50:00
189095,2020-10-13 16:50:00
194370,2020-10-13 16:50:00
181020,2020-10-13 16:50:00
181980,2020-10-13 16:50:00
197784,2020-10-13 16:50:01
181507,2020-10-13 16:50:01
186354,2020-10-13 16:50:14
196408,2020-10-13 16:50:22
184308,2020-10-13 16:50:33
191877,2020-10-13 16:50:34
187278,2020-10-13 16:50:40
189830,2020-10-13 16:50:41
198396,2020-10-13 16:50:43
186901,2020-10-13 16:50:43
193215,2020-10-13 16:50:44
188218,2020-10-13 16:50:48
185376,2020-10-13 16:50:54
197304,2020-10-13 16:50:54
181680,2020-10-13 16:51:00
184488,2020-10-13 16:51:00
196487,2020-10-13 16:51:00
192134,2020-10-13 16:51:00
192115,2020-10-13 16:51:00
181102,2020-10-13 16:51:00
181034,2020-10-13 16:51:00
186268,2020-10-13 16:51:00
187838,2020-10-13 16:51:00
180358,2020-10-13 16:51:00
187644,2020-10-13 16:51:08
197946,2020-10-13 16:51:11
189550,2020-10-13 16:51:15
186438,2020-10-13 16:51:20
185171,2020-10-13 16:51:25
187411,2020-10-13 16:51:35
188224,2020-10-13 16:51:35
182197,2020-10-13 16:51:45
182979,2020-10-13 16:52:00
187964,2020-10-13 16:52:00
198471,2020-10-13 16:52:00
189449,2020-10-13 16:52:00
182585,2020-10-13 16:52:00
196011,2020-10-13 16:52:00
180256,2020-10-13 16:52:00
197972,2020-10-13 16:52:00
188093,2020-10-13 16:52:00
192918,2020-10-13 16:52:03
187163,2020-10-13 16:52:13
182953,2020-10-13 16:52:16
188644,2020-10-13 16:52:17
193150,2020-10-13 16:52:23
183522,2020-10-13 16:52:30
181236,2020-10-13 16:52:30
187816,2020-10-13 16:52:30
193536,2020-10-13 16:52:30
189730,2020-10-13 16:52:30
184837,2020-10-13 16:52:30
192960,2020-10-13 16:52:32
188240,2020-10-13 16:52:36
187045,2020-10-13 16:52:37
183492,2020-10-13 16:52:38
190043,2020-10-13 16:52:39
194888,2020-10-13 16:52:42
196625,2020-10-13 16:52:48
186237,2020-10-13 16:52:53
182663,2020-10-13 16:52:57
183467,2020-10-13 16:53:00
189693,2020-10-13 16:53:00
191327,2020-10-13 16:53:00
193367,2020-10-13 16:53:00
185029,2020-10-13 16:53:00
186039,2020-10-13 16:53:00
189697,2020-10-13 16:53:00
194050,2020-10-13 16:53:00
182398,2020-10-13 16:53:00
195438,2020-10-13 16:53:00
190403,2020-10-13 16:53:00
188499,2020-10-13 16:53:02
187419,2020-10-13 16:53:02
197050,2020-10-13 16:53:03
185519,2020-10-13 16:53:06
183978,2020-10-13 16:53:07
189230,2020-10-13 16:53:08
197933,2020-10-13 16:53:09
186604,2020-10-13 16:53:10
190452,2020-10-13 16:53:12
194812,2020-10-13 16:53:15
191633,2020-10-13 16:53:22
185757,2020-10-13 16:53:24
196942,2020-10-13 16:53:26
183003,2020-10-13 16:53:43
181199,2020-10-13 16:53:43
184110,2020-10-13 16:54:00
189255,2020-10-13 16:54:00
191564,2020-10-13 16:54:00
186422,2020-10-13 16:54:00
186876,2020-10-13 16:54:00
191707,2020-10-13 16:54:10
193786,2020-10-13 16:54:11
186100,2020-10-13 16:54:16
184569,2020-10-13 16:54:17
195466,2020-10-13 16:54:17
185616,2020-10-13 16:54:18
196919,2020-10-13 16:54:19
198211,2020-10-13 16:54:22
191059,2020-10-13 16:54:24
189564,2020-10-13 16:54:24
196020,2020-10-13 16:54:46
183889,2020-10-13 16:54:46
184223,2020-10-13 16:54:48
193524,2020-10-13 16:55:00
189842,2020-10-13 16:55:00
183248,2020-10-13 16:55:00
191462,2020-10-13 16:55:00
191901,2020-10-13 16:55:00
189317,2020-10-13 16:55:00
187461,2020-10-13 16:55:00
194814,2020-10-13 16:55:00
195740,2020-10-13 16:55:00
183489,2020-10-13 16:55:02
192867,2020-10-13 16:55:05
186413,2020-10-13 16:55:19
180404,2020-10-13 16:55:32
187770,2020-10-13 16:55:37
198087,2020-10-13 16:55:39
186611,2020-10-13 16:55:53
191983,2020-10-13 16:56:00
186302,2020-10-13 16:56:00
183063,2020-10-13 16:56:00
180405,2020-10-13 16:56:00
184404,2020-10-13 16:56:00
188616,2020-10-13 16:56:00
193242,2020-10-13 16:56:00
181176,2020-10-13 16:56:00
185049,2020-10-13 16:56:00
192254,2020-10-13 16:56:00
195423,2020-10-13 16:56:00
192551,2020-10-13 16:56:10
187296,2020-10-13 16:56:11
186545,2020-10-13 16:56:11
191308,2020-10-13 16:56:22
182651,2020-10-13 16:56:28
187379,2020-10-13 16:56:33
194681,2020-10-13 16:56:36
183547,2020-10-13 16:56:38
193292,2020-10-13 16:56:40
189206,2020-10-13 16:56:45
198231,2020-10-13 16:56:50
179927,2020-10-13 16:56:59
189583,2020-10-13 16:57:00
183907,2020-10-13 16:57:00
187958,2020-10-13 16:57:00
182461,2020-10-13 16:57:00
185532,2020-10-13 16:57:00
188147,2020-10-13 16:57:00
191129,2020-10-13 16:57:00
185509,2020-10-13 16:57:00
196534,2020-10-13 16:57:00
190377,2020-10-13 16:57:00
188145,2020-10-13 16:57:10
197438,2020-10-13 16:57:12
197994,2020-10-13 16:57:30
181138,2020-10-13 16:57:32
191572,2020-10-13 16:57:35
184712,2020-10-13 16:57:37
190614,2020-10-13 16:57:41
195059,2020-10-13 16:57:46
182620,2020-10-13 16:57:50
181032,2020-10-13 16:57:52
193611,2020-10-13 16:57:54
194809,2020-10-13 16:57:54
197065,2020-10-13 16:57:57
189471,2020-10-13 16:58:00
182563,2020-10-13 16:58:00
181116,2020-10-13 16:58:00
192814,2020-10-13 16:58:00
186251,2020-10-13 16:58:00
194790,2020-10-13 16:58:00
193208,2020-10-13 16:58:00
185700,2020-10-13 16:58:00
196533,2020-10-13 16:58:00
184910,2020-10-13 16:58:09
188107,2020-10-13 16:58:13
149572,2020-10-13 16:58:14
188809,2020-10-13 16:58:18
183319,2020-10-13 16:58:22
183268,2020-10-13 16:58:22
194317,2020-10-13 16:58:28
186160,2020-10-13 16:58:37
187841,2020-10-13 16:58:37
186548,2020-10-13 16:58:39
184057,2020-10-13 16:58:40
195446,2020-10-13 16:58:40
196696,2020-10-13 16:58:45
181336,2020-10-13 16:58:45
192482,2020-10-13 16:58:53
179260,2020-10-13 16:58:53
191710,2020-10-13 16:58:53
181451,2020-10-13 16:58:59
186182,2020-10-13 16:59:00
185490,2020-10-13 16:59:00
189015,2020-10-13 16:59:00
194367,2020-10-13 16:59:00
191115,2020-10-13 16:59:00
181151,2020-10-13 16:59:00
190634,2020-10-13 16:59:00
187041,2020-10-13 16:59:00
183454,2020-10-13 16:59:02
183798,2020-10-13 16:59:13
184329,2020-10-13 16:59:13
183478,2020-10-13 16:59:18
205543,2020-10-13 16:59:20
185690,2020-10-13 16:59:53
193943,2020-10-13 16:59:53
185234,2020-10-13 17:00:00
184817,2020-10-13 17:00:00
196917,2020-10-13 17:00:00
196516,2020-10-13 17:00:00
185445,2020-10-13 17:00:00
198125,2020-10-13 17:00:00
197859,2020-10-13 17:00:00
187054,2020-10-13 17:00:00
183345,2020-10-13 17:00:00
189445,2020-10-13 17:00:00
193206,2020-10-13 17:00:00
187788,2020-10-13 17:00:00
194397,2020-10-13 17:00:00
191068,2020-10-13 17:00:00
198168,2020-10-13 17:00:00
191316,2020-10-13 17:00:00
184612,2020-10-13 17:00:00
182629,2020-10-13 17:00:00
197777,2020-10-13 17:00:00
198142,2020-10-13 17:00:00
188140,2020-10-13 17:00:00
191957,2020-10-13 17:00:00
184082,2020-10-13 17:00:00
185065,2020-10-13 17:00:00
197340,2020-10-13 17:00:00
197915,2020-10-13 17:00:00
186755,2020-10-13 17:00:00
187819,2020-10-13 17:00:00
181493,2020-10-13 17:00:00
192782,2020-10-13 17:00:00
185612,2020-10-13 17:00:00
194811,2020-10-13 17:00:00
181008,2020-10-13 17:00:00
189339,2020-10-13 17:00:00
181031,2020-10-13 17:00:00
181939,2020-10-13 17:00:00
189090,2020-10-13 17:00:00
191250,2020-10-13 17:00:00
191076,2020-10-13 17:00:00
193267,2020-10-13 17:00:00
181115,2020-10-13 17:00:00
184863,2020-10-13 17:00:00
183487,2020-10-13 17:00:00
186567,2020-10-13 17:00:00
188428,2020-10-13 17:00:00
183024,2020-10-13 17:00:00
179304,2020-10-13 17:00:00
188425,2020-10-13 17:00:00
181382,2020-10-13 17:00:00
180853,2020-10-13 17:00:00
184410,2020-10-13 17:00:01
181093,2020-10-13 17:00:02
188200,2020-10-13 17:00:03
191578,2020-10-13 17:00:05
181119,2020-10-13 17:00:06
193739,2020-10-13 17:00:06
183546,2020-10-13 17:00:07
185524,2020-10-13 17:00:07
188554,2020-10-13 17:00:08
182790,2020-10-13 17:00:11
187367,2020-10-13 17:00:11
179485,2020-10-13 17:00:11
194627,2020-10-13 17:00:12
193256,2020-10-13 17:00:13
194441,2020-10-13 17:00:15
198260,2020-10-13 17:00:24
188280,2020-10-13 17:00:26
191641,2020-10-13 17:00:30
185626,2020-10-13 17:00:32
195220,2020-10-13 17:00:41
186773,2020-10-13 17:00:45
185551,2020-10-13 17:00:45
185011,2020-10-13 17:00:51
194361,2020-10-13 17:01:00
194383,2020-10-13 17:01:00
189680,2020-10-13 17:01:00
185499,2020-10-13 17:01:00
183781,2020-10-13 17:01:00
181394,2020-10-13 17:01:00
196593,2020-10-13 17:01:00
182833,2020-10-13 17:01:00
181125,2020-10-13 17:01:00
189646,2020-10-13 17:01:00
184424,2020-10-13 17:01:00
197779,2020-10-13 17:01:00
190119,2020-10-13 17:01:00
196549,2020-10-13 17:01:00
189085,2020-10-13 17:01:00
187672,2020-10-13 17:01:00
191092,2020-10-13 17:01:00
188717,2020-10-13 17:01:01
181013,2020-10-13 17:01:02
183541,2020-10-13 17:01:02
186850,2020-10-13 17:01:15
182253,2020-10-13 17:01:16
181415,2020-10-13 17:01:19
186596,2020-10-13 17:01:25
194597,2020-10-13 17:01:30
189465,2020-10-13 17:01:36
194606,2020-10-13 17:01:37
181065,2020-10-13 17:01:40
184046,2020-10-13 17:01:43
198209,2020-10-13 17:01:48
189399,2020-10-13 17:01:51
198281,2020-10-13 17:01:54
187961,2020-10-13 17:02:00
195260,2020-10-13 17:02:00
190194,2020-10-13 17:02:00
191785,2020-10-13 17:02:00
190827,2020-10-13 17:02:00
188605,2020-10-13 17:02:00
191525,2020-10-13 17:02:00
181030,2020-10-13 17:02:00
189309,2020-10-13 17:02:00
189124,2020-10-13 17:02:00
187602,2020-10-13 17:02:03
181350,2020-10-13 17:02:11
181185,2020-10-13 17:02:11
184773,2020-10-13 17:02:16
183639,2020-10-13 17:02:25
188216,2020-10-13 17:02:33
195922,2020-10-13 17:02:34
190001,2020-10-13 17:02:42
183265,2020-10-13 17:02:42
184516,2020-10-13 17:02:44
180679,2020-10-13 17:02:45
190945,2020-10-13 17:02:46
183567,2020-10-13 17:02:59
186069,2020-10-13 17:03:00
189084,2020-10-13 17:03:00
185391,2020-10-13 17:03:00
181918,2020-10-13 17:03:00
194194,2020-10-13 17:03:00
188058,2020-10-13 17:03:00
189670,2020-10-13 17:03:00
186095,2020-10-13 17:03:00
197665,2020-10-13 17:03:00
187314,2020-10-13 17:03:04
183193,2020-10-13 17:03:12
186442,2020-10-13 17:03:14
183168,2020-10-13 17:03:15
193706,2020-10-13 17:03:19
197131,2020-10-13 17:03:23
186367,2020-10-13 17:03:23
183225,2020-10-13 17:03:34
190695,2020-10-13 17:03:45
194378,2020-10-13 17:03:45
188939,2020-10-13 17:03:45
185349,2020-10-13 17:03:45
190457,2020-10-13 17:03:45
190029,2020-10-13 17:03:57
190130,2020-10-13 17:03:59
188890,2020-10-13 17:04:00
188746,2020-10-13 17:04:00
188647,2020-10-13 17:04:00
185307,2020-10-13 17:04:00
181983,2020-10-13 17:04:00
186975,2020-10-13 17:04:00
196374,2020-10-13 17:04:03
194875,2020-10-13 17:04:05
186677,2020-10-13 17:04:09
180713,2020-10-13 17:04:11
185464,2020-10-13 17:04:11
198355,2020-10-13 17:04:28
189924,2020-10-13 17:04:35
191679,2020-10-13 17:04:46
182795,2020-10-13 17:04:52
183574,2020-10-13 17:04:53
187463,2020-10-13 17:04:57
184734,2020-10-13 17:04:59
196205,2020-10-13 17:04:59
185113,2020-10-13 17:05:00
192877,2020-10-13 17:05:00
186618,2020-10-13 17:05:00
181383,2020-10-13 17:05:00
193106,2020-10-13 17:05:00
183485,2020-10-13 17:05:00
191597,2020-10-13 17:05:04
189221,2020-10-13 17:05:11
185197,2020-10-13 17:05:23
195247,2020-10-13 17:05:33
189094,2020-10-13 17:05:34
183531,2020-10-13 17:05:37
194484,2020-10-13 17:05:45
187976,2020-10-13 17:05:59
187747,2020-10-13 17:06:00
193650,2020-10-13 17:06:00
184962,2020-10-13 17:06:00
182263,2020-10-13 17:06:00
187849,2020-10-13 17:06:00
185697,2020-10-13 17:06:00
188594,2020-10-13 17:06:00
183653,2020-10-13 17:06:00
189530,2020-10-13 17:06:00
181241,2020-10-13 17:06:00
191946,2020-10-13 17:06:00
197333,2020-10-13 17:06:00
181538,2020-10-13 17:06:00
187000,2020-10-13 17:06:01
186539,2020-10-13 17:06:15
181184,2020-10-13 17:06:20
194846,2020-10-13 17:06:21
181732,2020-10-13 17:06:23
184625,2020-10-13 17:06:28
184229,2020-10-13 17:06:34
182766,2020-10-13 17:06:34
198191,2020-10-13 17:06:36
180304,2020-10-13 17:06:37
195187,2020-10-13 17:06:40
189822,2020-10-13 17:06:42
192198,2020-10-13 17:06:43
194872,2020-10-13 17:06:50
193258,2020-10-13 17:06:52
185526,2020-10-13 17:06:54
184953,2020-10-13 17:06:55
183324,2020-10-13 17:06:56
193350,2020-10-13 17:07:00
196874,2020-10-13 17:07:00
184077,2020-10-13 17:07:00
206697,2020-10-13 17:07:00
187206,2020-10-13 17:07:00
193819,2020-10-13 17:07:00
190873,2020-10-13 17:07:00
194051,2020-10-13 17:07:00
189073,2020-10-13 17:07:00
189664,2020-10-13 17:07:13
181029,2020-10-13 17:07:13
195084,2020-10-13 17:07:22
191458,2020-10-13 17:07:22
193264,2020-10-13 17:07:24
184961,2020-10-13 17:07:25
193177,2020-10-13 17:07:27
186808,2020-10-13 17:07:28
188062,2020-10-13 17:07:32
189292,2020-10-13 17:07:43
188981,2020-10-13 17:07:45
180884,2020-10-13 17:07:46
189997,2020-10-13 17:07:47
191010,2020-10-13 17:08:00
191580,2020-10-13 17:08:00
195763,2020-10-13 17:08:00
192189,2020-10-13 17:08:00
186899,2020-10-13 17:08:00
185758,2020-10-13 17:08:00
194395,2020-10-13 17:08:00
186344,2020-10-13 17:08:00
187738,2020-10-13 17:08:01
183577,2020-10-13 17:08:03
186807,2020-10-13 17:08:08
189077,2020-10-13 17:08:14
190500,2020-10-13 17:08:14
190501,2020-10-13 17:08:14
188973,2020-10-13 17:08:19
180980,2020-10-13 17:08:19
181052,2020-10-13 17:08:22
183688,2020-10-13 17:08:26
181122,2020-10-13 17:08:32
189635,2020-10-13 17:08:36
192126,2020-10-13 17:08:39
186134,2020-10-13 17:08:50
192052,2020-10-13 17:08:53
189457,2020-10-13 17:08:55
190101,2020-10-13 17:08:56
181582,2020-10-13 17:08:58
186747,2020-10-13 17:09:00
184691,2020-10-13 17:09:00
181018,2020-10-13 17:09:00
188198,2020-10-13 17:09:00
181984,2020-10-13 17:09:00
183490,2020-10-13 17:09:00
189640,2020-10-13 17:09:00
197072,2020-10-13 17:09:00
186440,2020-10-13 17:09:00
187845,2020-10-13 17:09:00
190718,2020-10-13 17:09:06
191601,2020-10-13 17:09:07
188205,2020-10-13 17:09:16
183486,2020-10-13 17:09:26
195589,2020-10-13 17:09:32
196213,2020-10-13 17:09:53
187817,2020-10-13 17:10:00
195373,2020-10-13 17:10:00
181248,2020-10-13 17:10:00
192908,2020-10-13 17:10:00
187677,2020-10-13 17:10:00
193799,2020-10-13 17:10:00
189103,2020-10-13 17:10:00
184496,2020-10-13 17:10:00
190305,2020-10-13 17:10:00
194614,2020-10-13 17:10:00
182409,2020-10-13 17:10:00
196542,2020-10-13 17:10:00
189592,2020-10-13 17:10:00
190772,2020-10-13 17:10:00
183963,2020-10-13 17:10:00
188011,2020-10-13 17:10:06
193457,2020-10-13 17:10:16
189762,2020-10-13 17:10:24
188970,2020-10-13 17:10:34
189367,2020-10-13 17:10:36
194945,2020-10-13 17:10:40
185469,2020-10-13 17:10:47
182061,2020-10-13 17:10:59
189057,2020-10-13 17:11:00
193233,2020-10-13 17:11:00
197158,2020-10-13 17:11:00
190389,2020-10-13 17:11:00
192209,2020-10-13 17:11:00
188317,2020-10-13 17:11:00
197403,2020-10-13 17:11:00
183858,2020-10-13 17:11:00
181887,2020-10-13 17:11:00
194082,2020-10-13 17:11:00
194736,2020-10-13 17:11:00
186277,2020-10-13 17:11:00
189371,2020-10-13 17:11:00
191028,2020-10-13 17:11:00
181121,2020-10-13 17:11:00
190396,2020-10-13 17:11:00
184526,2020-10-13 17:11:06
189679,2020-10-13 17:11:15
187766,2020-10-13 17:11:24
193220,2020-10-13 17:11:34
198221,2020-10-13 17:11:40
192476,2020-10-13 17:11:44
184909,2020-10-13 17:11:46
191347,2020-10-13 17:11:48
184955,2020-10-13 17:11:50
183685,2020-10-13 17:11:56
190312,2020-10-13 17:12:00
190720,2020-10-13 17:12:00
188332,2020-10-13 17:12:00
184258,2020-10-13 17:12:00
193593,2020-10-13 17:12:00
184782,2020-10-13 17:12:00
181414,2020-10-13 17:12:00
184615,2020-10-13 17:12:00
190386,2020-10-13 17:12:00
191934,2020-10-13 17:12:08
197076,2020-10-13 17:12:10
181389,2020-10-13 17:12:18
188920,2020-10-13 17:12:36
181100,2020-10-13 17:12:39
189171,2020-10-13 17:12:40
181951,2020-10-13 17:12:53
184411,2020-10-13 17:12:54
185208,2020-10-13 17:13:00
181006,2020-10-13 17:13:00
196171,2020-10-13 17:13:00
190116,2020-10-13 17:13:00
191111,2020-10-13 17:13:00
183831,2020-10-13 17:13:00
183431,2020-10-13 17:13:00
186626,2020-10-13 17:13:00
184041,2020-10-13 17:13:05
187899,2020-10-13 17:13:08
189645,2020-10-13 17:13:09
181994,2020-10-13 17:13:13
194517,2020-10-13 17:13:20
184512,2020-10-13 17:13:25
183791,2020-10-13 17:13:26
181438,2020-10-13 17:13:35
195013,2020-10-13 17:13:40
189740,2020-10-13 17:13:47
186578,2020-10-13 17:14:00
192023,2020-10-13 17:14:00
186646,2020-10-13 17:14:00
189571,2020-10-13 17:14:00
184598,2020-10-13 17:14:00
189949,2020-10-13 17:14:00
180871,2020-10-13 17:14:00
197752,2020-10-13 17:14:00
188063,2020-10-13 17:14:00
190459,2020-10-13 17:14:00
180764,2020-10-13 17:14:00
195477,2020-10-13 17:14:00
186916,2020-10-13 17:14:00
195769,2020-10-13 17:14:00
188601,2020-10-13 17:14:00
179591,2020-10-13 17:14:02
182326,2020-10-13 17:14:09
188433,2020-10-13 17:14:20
191483,2020-10-13 17:14:21
193711,2020-10-13 17:14:24
186310,2020-10-13 17:14:37
195483,2020-10-13 17:14:41
184036,2020-10-13 17:14:41
184933,2020-10-13 17:14:42
187776,2020-10-13 17:14:45
197252,2020-10-13 17:15:00
184872,2020-10-13 17:15:00
195474,2020-10-13 17:15:00
192737,2020-10-13 17:15:00
190499,2020-10-13 17:15:00
181137,2020-10-13 17:15:00
189996,2020-10-13 17:15:00
182088,2020-10-13 17:15:00
191907,2020-10-13 17:15:00
188115,2020-10-13 17:15:00
190417,2020-10-13 17:15:00
191154,2020-10-13 17:15:00
196939,2020-10-13 17:15:00
188424,2020-10-13 17:15:00
186059,2020-10-13 17:15:00
189081,2020-10-13 17:15:00
192075,2020-10-13 17:15:00
180820,2020-10-13 17:15:00
191158,2020-10-13 17:15:00
184830,2020-10-13 17:15:00
160144,2020-10-13 17:15:00
194115,2020-10-13 17:15:00
191452,2020-10-13 17:15:00
185613,2020-10-13 17:15:01
182617,2020-10-13 17:15:05
188478,2020-10-13 17:15:09
190413,2020-10-13 17:15:11
191602,2020-10-13 17:15:21
186778,2020-10-13 17:15:30
184023,2020-10-13 17:15:44
180705,2020-10-13 17:15:56
188745,2020-10-13 17:16:00
181443,2020-10-13 17:16:00
183050,2020-10-13 17:16:00
192552,2020-10-13 17:16:00
198234,2020-10-13 17:16:00
187427,2020-10-13 17:16:00
197275,2020-10-13 17:16:00
186494,2020-10-13 17:16:00
194331,2020-10-13 17:16:00
196560,2020-10-13 17:16:00
193147,2020-10-13 17:16:01
192022,2020-10-13 17:16:04
196847,2020-10-13 17:16:09
188934,2020-10-13 17:16:16
189010,2020-10-13 17:16:21
190144,2020-10-13 17:16:35
181182,2020-10-13 17:16:38
187507,2020-10-13 17:16:50
184066,2020-10-13 17:16:51
193770,2020-10-13 17:16:57
190355,2020-10-13 17:17:00
192398,2020-10-13 17:17:00
193612,2020-10-13 17:17:00
182393,2020-10-13 17:17:00
181281,2020-10-13 17:17:00
187683,2020-10-13 17:17:00
192290,2020-10-13 17:17:00
197592,2020-10-13 17:17:00
188252,2020-10-13 17:17:00
188974,2020-10-13 17:17:00
192384,2020-10-13 17:17:00
193763,2020-10-13 17:17:00
190228,2020-10-13 17:17:00
186402,2020-10-13 17:17:05
180665,2020-10-13 17:17:12
183459,2020-10-13 17:17:17
194131,2020-10-13 17:17:25
183576,2020-10-13 17:17:31
183127,2020-10-13 17:17:40
193203,2020-10-13 17:17:40
187043,2020-10-13 17:17:40
185177,2020-10-13 17:17:41
181395,2020-10-13 17:17:45
189836,2020-10-13 17:17:50
189115,2020-10-13 17:18:00
184713,2020-10-13 17:18:00
193785,2020-10-13 17:18:00
182164,2020-10-13 17:18:00
189950,2020-10-13 17:18:00
186247,2020-10-13 17:18:00
197949,2020-10-13 17:18:00
195959,2020-10-13 17:18:00
188219,2020-10-13 17:18:00
189698,2020-10-13 17:18:00
186441,2020-10-13 17:18:00
184693,2020-10-13 17:18:00
186115,2020-10-13 17:18:00
182382,2020-10-13 17:18:02
184432,2020-10-13 17:18:11
187729,2020-10-13 17:18:12
194611,2020-10-13 17:18:22
188053,2020-10-13 17:18:54
188603,2020-10-13 17:18:55
197272,2020-10-13 17:19:00
184629,2020-10-13 17:19:00
195276,2020-10-13 17:19:00
188611,2020-10-13 17:19:00
185637,2020-10-13 17:19:00
184609,2020-10-13 17:19:00
189034,2020-10-13 17:19:00
181524,2020-10-13 17:19:00
195169,2020-10-13 17:19:01
181461,2020-10-13 17:19:03
185105,2020-10-13 17:19:13
189999,2020-10-13 17:19:14
186338,2020-10-13 17:19:15
188871,2020-10-13 17:19:17
181174,2020-10-13 17:19:24
195428,2020-10-13 17:19:25
198577,2020-10-13 17:19:30
188497,2020-10-13 17:19:32
191000,2020-10-13 17:19:33
196774,2020-10-13 17:19:34
186738,2020-10-13 17:19:39
180893,2020-10-13 17:19:40
197608,2020-10-13 17:19:49
195797,2020-10-13 17:19:52
183539,2020-10-13 17:19:53
189562,2020-10-13 17:19:56
184992,2020-10-13 17:20:00
184050,2020-10-13 17:20:00
185624,2020-10-13 17:20:00
187733,2020-10-13 17:20:00
194748,2020-10-13 17:20:00
192926,2020-10-13 17:20:00
183115,2020-10-13 17:20:03
196785,2020-10-13 17:20:09
195154,2020-10-13 17:20:18
188215,2020-10-13 17:20:24
181408,2020-10-13 17:20:32
190769,2020-10-13 17:20:33
191518,2020-10-13 17:20:33
194727,2020-10-13 17:20:34
183997,2020-10-13 17:20:35
194894,2020-10-13 17:20:43
196976,2020-10-13 17:20:43
185513,2020-10-13 17:20:49
182245,2020-10-13 17:20:59
181026,2020-10-13 17:21:00
193205,2020-10-13 17:21:00
192180,2020-10-13 17:21:00
194910,2020-10-13 17:21:00
186882,2020-10-13 17:21:00
185980,2020-10-13 17:21:00
189805,2020-10-13 17:21:00
195188,2020-10-13 17:21:00
194151,2020-10-13 17:21:00
187805,2020-10-13 17:21:02
195528,2020-10-13 17:21:05
186793,2020-10-13 17:21:13
196975,2020-10-13 17:21:20
185540,2020-10-13 17:21:20
184758,2020-10-13 17:21:36
189097,2020-10-13 17:21:40
181195,2020-10-13 17:21:40
190296,2020-10-13 17:21:49
181384,2020-10-13 17:21:50
182408,2020-10-13 17:21:56
184261,2020-10-13 17:21:57
192413,2020-10-13 17:22:00
195179,2020-10-13 17:22:00
187696,2020-10-13 17:22:00
183854,2020-10-13 17:22:00
181249,2020-10-13 17:22:00
187217,2020-10-13 17:22:00
191812,2020-10-13 17:22:00
182567,2020-10-13 17:22:00
193128,2020-10-13 17:22:00
183476,2020-10-13 17:22:08
184419,2020-10-13 17:22:12
198484,2020-10-13 17:22:13
188034,2020-10-13 17:22:17
188151,2020-10-13 17:22:24
190138,2020-10-13 17:22:24
186935,2020-10-13 17:22:25
184027,2020-10-13 17:22:33
185839,2020-10-13 17:22:34
189312,2020-10-13 17:22:36
186666,2020-10-13 17:22:41
181197,2020-10-13 17:22:52
186320,2020-10-13 17:23:00
183025,2020-10-13 17:23:00
